Metadata_Plate,Folder_Path,PlateNumber,Metadata_Well,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,Metadata_RowColFieldCode,Staining_c1,Staining_c2,Staining_c3,Staining_c4,PassageNumber,Lineage,AgeGroup,Drug,PassageGroup,TreatmentGroup,FlaggedBatch,LineageNumber,TimepointName
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,9,r07c06f09,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,10,r07c06f10,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,11,r07c06f11,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,12,r07c06f12,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,13,r07c06f13,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,14,r07c06f14,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,15,r07c06f15,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,16,r07c06f16,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,17,r07c06f17,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,18,r07c06f18,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,19,r07c06f19,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,20,r07c06f20,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,21,r07c06f21,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,22,r07c06f22,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,23,r07c06f23,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,24,r07c06f24,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,25,r07c06f25,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,26,r07c06f26,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,27,r07c06f27,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,28,r07c06f28,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,29,r07c06f29,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,30,r07c06f30,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,31,r07c06f31,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,32,r07c06f32,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,33,r07c06f33,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,34,r07c06f34,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,35,r07c06f35,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,36,r07c06f36,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,37,r07c06f37,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,38,r07c06f38,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,39,r07c06f39,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G6,7,6,40,r07c06f40,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,1,r07c07f01,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,2,r07c07f02,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,3,r07c07f03,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,4,r07c07f04,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,5,r07c07f05,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,6,r07c07f06,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,7,r07c07f07,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,8,r07c07f08,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,9,r07c07f09,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,10,r07c07f10,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,11,r07c07f11,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,12,r07c07f12,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,13,r07c07f13,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,14,r07c07f14,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,15,r07c07f15,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,16,r07c07f16,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,17,r07c07f17,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,18,r07c07f18,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,19,r07c07f19,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,20,r07c07f20,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,21,r07c07f21,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,22,r07c07f22,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,23,r07c07f23,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,24,r07c07f24,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,25,r07c07f25,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,26,r07c07f26,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,27,r07c07f27,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,28,r07c07f28,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,29,r07c07f29,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,30,r07c07f30,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,31,r07c07f31,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,32,r07c07f32,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,33,r07c07f33,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,34,r07c07f34,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,35,r07c07f35,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,36,r07c07f36,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,37,r07c07f37,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,38,r07c07f38,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,39,r07c07f39,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,G7,7,7,40,r07c07f40,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,1,r08c02f01,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,2,r08c02f02,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,3,r08c02f03,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,4,r08c02f04,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,5,r08c02f05,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,6,r08c02f06,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,7,r08c02f07,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,8,r08c02f08,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,9,r08c02f09,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,10,r08c02f10,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,11,r08c02f11,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,12,r08c02f12,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,13,r08c02f13,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,14,r08c02f14,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,15,r08c02f15,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,16,r08c02f16,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,17,r08c02f17,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,18,r08c02f18,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,19,r08c02f19,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,20,r08c02f20,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,21,r08c02f21,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,22,r08c02f22,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,23,r08c02f23,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,24,r08c02f24,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,25,r08c02f25,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,26,r08c02f26,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,27,r08c02f27,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,28,r08c02f28,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,29,r08c02f29,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,30,r08c02f30,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,31,r08c02f31,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,32,r08c02f32,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,33,r08c02f33,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,34,r08c02f34,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,35,r08c02f35,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,36,r08c02f36,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,37,r08c02f37,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,38,r08c02f38,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,39,r08c02f39,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H2,8,2,40,r08c02f40,Phalloidin-647,WGA-647,ConA-594,DAPI,25,LIN2-0A-b1-s1,5,,P25-27,P25,False,2,P25 LIN2-0A-b1-s1 AG5
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H3,8,3,1,r08c03f01,Phalloidin-647,WGA-647,ConA-594,DAPI,22,LIN3-0A-b2-s1,4,,P22-24,P22,False,3,P22 LIN3-0A-b2-s1 AG4
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H3,8,3,2,r08c03f02,Phalloidin-647,WGA-647,ConA-594,DAPI,22,LIN3-0A-b2-s1,4,,P22-24,P22,False,3,P22 LIN3-0A-b2-s1 AG4
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,H3,8,3,3,r08c03f03,Phalloidin-647,WGA-647,ConA-594,DAPI,22,LIN3-0A-b2-s1,4,,P22-24,P22,False,3,P22 LIN3-0A-b2-s1 AG4
