,filter_type,columns,rows_initial,rows_removed,threshold,rows,Plate_Number,AllGroups
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,621,9,Max Percent Touching: 65.82167832167832,612.0,Plate 7,P32-35
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,621,13,Max Number Of Neighbours: 4.0,608.0,Plate 7,P32-35
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,621,0,Max Number Of Nuclei Neighbours: 1.0,621.0,Plate 7,P32-35
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 1,Doxo
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 1,Doxo
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 1,Doxo
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 1,Doxo
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 1,Doxo
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 1,Doxo
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 1,Doxo
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 1,Doxo
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 1,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 1,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 1,Doxo
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 1,Doxo
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 1,Doxo
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 1,Doxo
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 1,Doxo
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 2,Doxo
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 2,Doxo
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 2,Doxo
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 2,Doxo
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 2,Doxo
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 2,Doxo
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 2,Doxo
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 2,Doxo
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 2,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 2,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 2,Doxo
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 2,Doxo
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 2,Doxo
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 2,Doxo
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 2,Doxo
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 3,Doxo
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 3,Doxo
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 3,Doxo
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 3,Doxo
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 3,Doxo
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 3,Doxo
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 3,Doxo
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 3,Doxo
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 3,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 3,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 3,Doxo
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 3,Doxo
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 3,Doxo
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 3,Doxo
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 3,Doxo
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 4,Doxo
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 4,Doxo
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 4,Doxo
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 4,Doxo
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 4,Doxo
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 4,Doxo
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 4,Doxo
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 4,Doxo
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 4,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 4,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 4,Doxo
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 4,Doxo
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 4,Doxo
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 4,Doxo
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 4,Doxo
Initial_Dataset,Initial Dataset,3471,161,0,"None,None",,Plate 5,Doxo
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,161,0,min_compartments=0,161.0,Plate 5,Doxo
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,161,0,min_compartments=0,161.0,Plate 5,Doxo
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,161,2,Bottom threshold: 22768.0,158.0,Plate 5,Doxo
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,161,1,Top threshold: 1254046.5,158.0,Plate 5,Doxo
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,161,2,Bottom threshold: 9340.0,157.0,Plate 5,Doxo
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,161,2,Top threshold: 98385.75,157.0,Plate 5,Doxo
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,161,11,Bottom threshold: 1.9243336199484091,150.0,Plate 5,Doxo
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,161,11,Top threshold: 20.530685742771166,150.0,Plate 5,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,161,1,Bottom threshold: 0.06660987220249295,160.0,Plate 5,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,161,2,Top threshold: 2.5,159.0,Plate 5,Doxo
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,161,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,161.0,Plate 5,Doxo
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,161,0,Max Percent Touching: 65.82167832167832,161.0,Plate 5,Doxo
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,161,0,Max Number Of Neighbours: 4.0,161.0,Plate 5,Doxo
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,161,0,Max Number Of Nuclei Neighbours: 1.0,161.0,Plate 5,Doxo
Initial_Dataset,Initial Dataset,3471,422,0,"None,None",,Plate 6,Doxo
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,422,0,min_compartments=0,422.0,Plate 6,Doxo
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,422,0,min_compartments=0,422.0,Plate 6,Doxo
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,422,2,Bottom threshold: 22768.0,411.0,Plate 6,Doxo
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,422,9,Top threshold: 1254046.5,411.0,Plate 6,Doxo
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,422,9,Bottom threshold: 9340.0,405.0,Plate 6,Doxo
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,422,8,Top threshold: 98385.75,405.0,Plate 6,Doxo
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,422,14,Bottom threshold: 1.9243336199484091,408.0,Plate 6,Doxo
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,422,28,Top threshold: 20.530685742771166,394.0,Plate 6,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,422,1,Bottom threshold: 0.052721319626741966,421.0,Plate 6,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,422,2,Top threshold: 2.5,420.0,Plate 6,Doxo
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,422,7,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,415.0,Plate 6,Doxo
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,422,4,Max Percent Touching: 65.82167832167832,418.0,Plate 6,Doxo
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,422,4,Max Number Of Neighbours: 4.0,418.0,Plate 6,Doxo
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,422,0,Max Number Of Nuclei Neighbours: 1.0,422.0,Plate 6,Doxo
Initial_Dataset,Initial Dataset,3471,208,0,"None,None",,Plate 7,Doxo
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,208,0,min_compartments=0,208.0,Plate 7,Doxo
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,208,0,min_compartments=0,208.0,Plate 7,Doxo
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,208,2,Bottom threshold: 22768.0,196.0,Plate 7,Doxo
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,208,10,Top threshold: 1254046.5,196.0,Plate 7,Doxo
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,208,3,Bottom threshold: 9340.0,195.0,Plate 7,Doxo
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,208,10,Top threshold: 98385.75,195.0,Plate 7,Doxo
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,208,11,Bottom threshold: 1.9243336199484091,197.0,Plate 7,Doxo
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,208,17,Top threshold: 20.530685742771166,191.0,Plate 7,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,208,1,Bottom threshold: 0.0379656889422478,207.0,Plate 7,Doxo
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,208,4,Top threshold: 2.5,204.0,Plate 7,Doxo
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,208,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,208.0,Plate 7,Doxo
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,208,0,Max Percent Touching: 65.82167832167832,208.0,Plate 7,Doxo
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,208,0,Max Number Of Neighbours: 4.0,208.0,Plate 7,Doxo
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,208,0,Max Number Of Nuclei Neighbours: 1.0,208.0,Plate 7,Doxo
